0,1,2,3,4,5,6,7
0.43023255,0.4836602,0.56521744,0.50276244,0.518018,0.4465409,0.5151515,0.5433071
0.43023255,0.4836601,0.56521744,0.5027624,0.51801795,0.4465409,0.5151515,0.54330707
0.43023255,0.48366016,0.5652174,0.50276244,0.51801807,0.4465409,0.5151515,0.54330707
0.43023255,0.4836602,0.5652174,0.50276244,0.518018,0.44654086,0.5151515,0.54330707
0.43023255,0.48366016,0.5652174,0.50276244,0.518018,0.44654086,0.5151515,0.5433071
0.43023252,0.4836601,0.56521744,0.5027625,0.518018,0.44654086,0.51515156,0.5433072
0.43023252,0.4836602,0.56521744,0.5027624,0.51801807,0.4465409,0.51515156,0.54330707
0.43023252,0.4836601,0.5652174,0.50276244,0.518018,0.4465409,0.51515156,0.5433071
0.43023255,0.48366016,0.5652174,0.5027624,0.518018,0.4465409,0.51515156,0.5433071
0.43023255,0.4836602,0.5652174,0.50276244,0.51801807,0.44654092,0.51515156,0.5433071
0.43023255,0.48366016,0.56521744,0.5027624,0.518018,0.44654095,0.5151515,0.5433071
0.43023255,0.4836601,0.56521744,0.50276244,0.51801795,0.44654092,0.5151515,0.5433071
0.43023255,0.48366016,0.56521744,0.50276244,0.518018,0.4465409,0.5151515,0.54330707
0.43023252,0.48366013,0.56521744,0.50276244,0.518018,0.44654092,0.5151515,0.54330707
0.43023252,0.4836601,0.5652173,0.5027624,0.518018,0.44654092,0.51515156,0.5433071
0.43023255,0.48366013,0.56521744,0.5027624,0.518018,0.4465409,0.51515144,0.543307
0.4476744,0.52287585,0.56521744,0.50828725,0.52252245,0.44654086,0.50757575,0.54330707
0.43604648,0.5294118,0.557971,0.5082873,0.5225225,0.46540883,0.5075758,0.5354331
0.43604648,0.52941173,0.55797106,0.5082873,0.52252257,0.46540877,0.50757575,0.53543305
0.43604654,0.5294118,0.55797106,0.50828725,0.52252245,0.46540886,0.5075757,0.5354331
0.4360465,0.52941173,0.557971,0.5082873,0.5225225,0.46540883,0.50757575,0.53543305
0.43604648,0.52941173,0.557971,0.50828725,0.5225225,0.4654088,0.5075758,0.53543305
0.43023255,0.5163399,0.58695656,0.51933694,0.51351357,0.4528302,0.51515156,0.5433071
0.43023255,0.5163399,0.5869565,0.519337,0.5135135,0.45283023,0.51515144,0.54330707
0.43023258,0.5163399,0.58695656,0.51933706,0.5135135,0.4528302,0.5151515,0.5433071
0.43023255,0.5163399,0.58695656,0.519337,0.5135135,0.45283017,0.5151515,0.5433071
0.43023258,0.51633984,0.5869565,0.519337,0.5135135,0.45283023,0.5151515,0.5433071
0.43023255,0.51633984,0.5869565,0.51933706,0.5135135,0.45283017,0.5151515,0.5433071
0.43023252,0.5163399,0.5869565,0.51933706,0.5135135,0.4528302,0.5151515,0.5433071
0.43023252,0.51633984,0.58695656,0.51933706,0.51351345,0.45283017,0.51515156,0.54330707
0.4302325,0.51633996,0.58695656,0.51933706,0.5135135,0.45283023,0.51515156,0.54330707
0.43023255,0.51633984,0.5869565,0.519337,0.5135135,0.4528302,0.5151515,0.54330707
0.43023255,0.51633984,0.58695656,0.519337,0.5135135,0.4528302,0.51515144,0.54330707
0.43023258,0.5163399,0.5869565,0.519337,0.5135135,0.4528302,0.51515156,0.54330707
0.4302325,0.5163399,0.5869565,0.519337,0.51351357,0.4528302,0.51515156,0.54330707
0.43023255,0.51633984,0.5869565,0.51933706,0.5135135,0.45283017,0.5151515,0.54330707
0.43023252,0.5163399,0.5869566,0.51933706,0.5135135,0.45283023,0.51515156,0.54330707
0.43023252,0.5294118,0.59420294,0.5303867,0.5315315,0.4528302,0.5151515,0.5511811
0.43023255,0.52941173,0.5942029,0.53038675,0.5315315,0.45283017,0.51515156,0.55118114
0.43023252,0.5294118,0.59420294,0.53038675,0.5315315,0.4528302,0.51515156,0.55118114
0.43023255,0.5294118,0.5942029,0.53038675,0.5315315,0.4528302,0.5151515,0.5511811
0.43023255,0.5294118,0.5942029,0.5303867,0.5315315,0.4528302,0.5151515,0.5511811
0.43023255,0.5294118,0.59420294,0.5303868,0.5315315,0.4528302,0.5151515,0.55118114
0.43023255,0.5294118,0.5942029,0.53038675,0.5315315,0.45283017,0.51515156,0.551181
0.4418604,0.503268,0.54347825,0.5027625,0.518018,0.4402516,0.5151515,0.5354331
0.44186044,0.503268,0.54347825,0.5027625,0.51801795,0.4402516,0.51515144,0.53543305
0.44186047,0.50326794,0.54347825,0.50276244,0.518018,0.4402516,0.51515156,0.53543305
0.4418605,0.503268,0.5434783,0.50276244,0.518018,0.4402516,0.5151515,0.5354331
0.44186044,0.503268,0.54347825,0.50276244,0.518018,0.44025153,0.51515144,0.5354331
0.44186044,0.503268,0.5434783,0.5027624,0.51801795,0.4402516,0.5151515,0.5354331
0.4418605,0.50326794,0.54347825,0.50276244,0.5180179,0.4402516,0.51515156,0.5354331
0.44186044,0.503268,0.54347825,0.5027625,0.518018,0.4402516,0.5151515,0.53543305
0.4418604,0.52287585,0.557971,0.5082873,0.51351345,0.45911947,0.5151515,0.5511811
0.44186047,0.5228758,0.557971,0.50828725,0.5135135,0.45911956,0.51515144,0.55118114
0.44186047,0.52287585,0.557971,0.50828725,0.51351345,0.45911947,0.5151515,0.5511811
0.4418605,0.52287585,0.557971,0.5082872,0.51351345,0.45911953,0.51515156,0.55118114
0.44186044,0.52287585,0.557971,0.5082873,0.5135135,0.4591195,0.51515156,0.5511811
0.44186047,0.52287585,0.55797094,0.50828725,0.51351345,0.4591195,0.5151515,0.55118114
0.44186047,0.52287585,0.557971,0.5082873,0.51351357,0.45911953,0.51515144,0.551181
0.44186047,0.52287585,0.557971,0.5082873,0.5135135,0.45911947,0.5151515,0.5511811
0.44186047,0.5228759,0.55797094,0.5082873,0.5135135,0.4591195,0.5151515,0.551181
0.44186047,0.52287585,0.557971,0.50828725,0.51351345,0.4591195,0.51515156,0.5511811
0.4418605,0.52287585,0.557971,0.50828725,0.5135135,0.45911953,0.5151515,0.5511811
0.44186047,0.52287585,0.55797106,0.50828725,0.5135135,0.4591195,0.51515156,0.5511811
0.44186044,0.52287585,0.55797106,0.50828725,0.51351345,0.4591195,0.5151515,0.55118114
0.44186047,0.5228758,0.55797106,0.5082873,0.5135135,0.4591195,0.5151515,0.5511811
0.4418604,0.52287585,0.557971,0.5082873,0.5135135,0.45911953,0.5151515,0.551181
0.44767436,0.5098039,0.55797106,0.5138121,0.527027,0.4402516,0.52272725,0.53543305
0.44767436,0.5098039,0.557971,0.5138121,0.527027,0.44025156,0.52272725,0.53543305
0.44767445,0.50980395,0.557971,0.5138121,0.527027,0.44025156,0.5227273,0.5354331
0.44767442,0.5098039,0.557971,0.5138121,0.5270271,0.44025156,0.5227273,0.535433
0.44767442,0.50980395,0.557971,0.5138121,0.527027,0.44025156,0.5227273,0.5354331
0.44767442,0.50980395,0.55797106,0.5138122,0.527027,0.44025156,0.5227273,0.5354331
0.4476744,0.50980395,0.55797094,0.5138122,0.527027,0.4402516,0.5227273,0.53543305
0.4476744,0.5098039,0.55797106,0.5138122,0.527027,0.44025162,0.52272725,0.5354331
0.44767442,0.50980395,0.557971,0.5138121,0.5270271,0.4402516,0.52272725,0.53543305
0.44767442,0.50980395,0.557971,0.5138122,0.52702695,0.44025156,0.52272725,0.5354331
0.4476744,0.5098039,0.55797106,0.5138122,0.5270271,0.4402516,0.52272725,0.5354332
0.44767442,0.50980395,0.557971,0.5138121,0.527027,0.4402516,0.5227273,0.53543305
0.44767445,0.50980395,0.557971,0.5138121,0.527027,0.4402516,0.5227273,0.5354331
0.45348838,0.52287585,0.55072457,0.50276244,0.5135135,0.4402516,0.5075758,0.5433071
0.45348838,0.5228758,0.5507247,0.50276244,0.5135135,0.44025156,0.50757575,0.5433071
0.45348838,0.5228758,0.5507247,0.5027624,0.51351357,0.4402516,0.5075757,0.5433071
0.45348838,0.5228758,0.5507247,0.5027624,0.5135135,0.4402516,0.5075758,0.5433071
0.45348838,0.52287585,0.55072457,0.5027624,0.51351345,0.4402516,0.50757575,0.5433071
0.45348832,0.52287585,0.5507246,0.5027625,0.5135135,0.44025162,0.5075758,0.54330707
0.45348835,0.52287585,0.5507246,0.50276244,0.51351357,0.44025156,0.50757575,0.54330707
0.45348838,0.5228758,0.5507246,0.50276244,0.5135135,0.4402516,0.50757575,0.54330707
0.44767442,0.5359477,0.6231884,0.5138122,0.518018,0.44025156,0.50757575,0.5433071
0.44767442,0.5359478,0.6231884,0.5138122,0.51801795,0.44025165,0.5075758,0.54330707
0.4476744,0.53594774,0.6231884,0.5138121,0.518018,0.4402516,0.50757575,0.5433071
0.44767442,0.53594774,0.62318844,0.5138121,0.518018,0.44025156,0.50757575,0.5433071
0.44767445,0.53594774,0.6231884,0.5138122,0.518018,0.44025156,0.53599995,0.54330707
0.4476744,0.5359477,0.6231884,0.5138121,0.518018,0.4402516,0.53599995,0.5433071
0.44767442,0.5359477,0.62318844,0.5138121,0.51801807,0.4402516,0.536,0.5433071
0.44767445,0.5359477,0.62318844,0.5138122,0.51801807,0.44025162,0.53599995,0.54330707
0.44767442,0.5359477,0.62318844,0.5138121,0.5180181,0.44025162,0.53599995,0.5433071
0.4476744,0.5359477,0.6231884,0.5138121,0.51801795,0.44025156,0.536,0.54330707
0.4476744,0.5359477,0.6231884,0.5138121,0.518018,0.4402516,0.536,0.5433071
0.4476744,0.5359477,0.62318844,0.5138122,0.518018,0.44025153,0.53599995,0.5433071
0.4476744,0.53594774,0.6231884,0.5138121,0.518018,0.44025162,0.536,0.5433071
0.4476744,0.53594774,0.6231884,0.5138121,0.51801795,0.4402516,0.536,0.54330707
0.44767442,0.53594774,0.62318844,0.51381207,0.518018,0.44025153,0.5360001,0.54330707
0.4476744,0.53594774,0.6231884,0.5138121,0.518018,0.44025156,0.536,0.5433071
0.4476744,0.53594774,0.62318844,0.5138121,0.518018,0.4402516,0.536,0.54330707
0.4476744,0.5359477,0.62318844,0.5138121,0.51801795,0.44025156,0.536,0.54330707
0.4476744,0.53594774,0.62318844,0.5138122,0.518018,0.4402516,0.53599995,0.54330707
0.44767442,0.5359478,0.6231884,0.5138122,0.51801807,0.4402516,0.536,0.54330707
0.44767442,0.5359477,0.6231884,0.5138122,0.518018,0.4402516,0.536,0.54330707
0.4476744,0.53594774,0.6231884,0.5138122,0.518018,0.44025162,0.53599995,0.5433071
0.44767442,0.53594774,0.62318844,0.5138121,0.518018,0.44025156,0.536,0.5433071
0.43604648,0.496732,0.54347825,0.5082873,0.5135135,0.43396223,0.54399997,0.5433071
0.4476744,0.50980395,0.557971,0.5082873,0.52252257,0.44654092,0.552,0.55118114
0.44767442,0.5098039,0.557971,0.50828725,0.5225225,0.4465409,0.5519999,0.5511811
0.44767442,0.50980395,0.557971,0.50828725,0.52252245,0.4465409,0.552,0.5511811
0.44767442,0.50980395,0.557971,0.50828725,0.52252257,0.44654092,0.55200005,0.5511811
0.4476744,0.5098039,0.55797106,0.5082873,0.52252257,0.44654086,0.55200005,0.55118114
0.4476744,0.50980395,0.55797106,0.5082872,0.5225225,0.4465409,0.552,0.55118114
0.44767442,0.5098039,0.55797094,0.5082873,0.5225225,0.44654092,0.552,0.5511811
0.4476744,0.50980395,0.557971,0.50828725,0.5225225,0.44654092,0.55200005,0.5511811
0.44767445,0.50980395,0.557971,0.50828725,0.52252245,0.4465409,0.55200005,0.55118114
0.44767442,0.50980395,0.557971,0.5082874,0.5225225,0.4465409,0.552,0.5511811
0.44767445,0.5098039,0.55797106,0.5082873,0.5225225,0.44654086,0.5519999,0.55118114
0.44767442,0.50980395,0.557971,0.50828725,0.52252257,0.44654086,0.552,0.55118114
0.44767442,0.5098039,0.55797094,0.5082873,0.52252245,0.4465409,0.55200005,0.5511811
0.4476744,0.50980395,0.557971,0.50828725,0.5225225,0.4465409,0.552,0.55118114
0.44186044,0.48366016,0.5362319,0.50276244,0.52252257,0.44025156,0.54399997,0.5433072
0.44186044,0.48366013,0.5362319,0.5027624,0.52252245,0.44025156,0.54399997,0.5433071
0.44186044,0.48366022,0.5362318,0.50276244,0.5225225,0.44025153,0.5439999,0.5433071
0.44186047,0.48366016,0.5362319,0.5027624,0.5225225,0.4402516,0.544,0.54330707
0.44186047,0.48366013,0.53623194,0.50276244,0.5225225,0.44025156,0.54399997,0.5433071
0.44186047,0.48366013,0.5362319,0.50276244,0.5225225,0.4402516,0.544,0.54330707
0.44186044,0.48366013,0.53623194,0.50276244,0.5225225,0.4402516,0.54399997,0.54330707
0.44186047,0.48366016,0.5362319,0.50276244,0.5225225,0.44025156,0.5439999,0.54330707
0.44186044,0.48366016,0.5362319,0.50276244,0.52252245,0.4402516,0.54399997,0.5433071
0.44186044,0.48366013,0.5362319,0.50276244,0.5225225,0.4402516,0.54399997,0.54330707
0.44186047,0.48366007,0.5362318,0.5027624,0.5225225,0.44025156,0.544,0.5433071
0.4418605,0.48366016,0.53623194,0.5027624,0.52252257,0.4402516,0.54399997,0.54330707
0.44186047,0.48366016,0.5362319,0.5027624,0.5225225,0.44025156,0.54399997,0.5433071
0.44186053,0.48366013,0.5362318,0.50276244,0.52252245,0.4402516,0.54399997,0.54330707
0.44186044,0.5163399,0.57971007,0.519337,0.5270271,0.44654095,0.536,0.54330707
0.44186047,0.51633984,0.57971007,0.519337,0.5270271,0.44654083,0.536,0.54330707
0.44186044,0.51633984,0.5797102,0.519337,0.5270271,0.44654092,0.53599995,0.54330707
0.44186047,0.5163399,0.5797101,0.51933694,0.527027,0.44654092,0.53599995,0.54330707
0.44186047,0.5163399,0.5797102,0.519337,0.527027,0.44654086,0.536,0.54330707
0.44186047,0.51633984,0.5797101,0.519337,0.5270271,0.4465409,0.53599995,0.54330707
0.45348838,0.5163399,0.5507246,0.5027625,0.5135135,0.45283023,0.55200005,0.53543305
0.45348832,0.5163399,0.5507247,0.50276244,0.51351345,0.45283023,0.552,0.5354331
